"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"5FU_6","5FU","6h",29279,-0.987351033101737,0.000191611284519985,0.000517098207844216
"5FU_6","5FU","6h",29302,-0.334946676939566,0.000966608420581113,0.00230358915230678
"5FU_6","5FU","6h",29310,-1.68939835719524,0.000420904950985394,0.00107020451723295
"5FU_6","5FU","6h",29322,-0.233116200902375,0.000109794069679847,0.00030972915228526
"5FU_6","5FU","6h",29336,-0.359565282300976,7.99608549747499e-10,4.7364683895096e-09
"5FU_6","5FU","6h",29345,-0.174554032457278,0.00206671911055726,0.00462256492009379
"5FU_6","5FU","6h",29348,-1.393888075456,0.000197741494350168,0.000531571796965708
"5FU_6","5FU","6h",29355,-0.304333265050237,1.57772812712694e-09,9.04738186060107e-09
"5FU_6","5FU","6h",29365,-0.432237551173706,1.12748537862989e-10,7.41501229126951e-10
"5FU_6","5FU","6h",29372,-0.479888906156709,1.00930991482571e-15,1.13432405408289e-14
"5FU_6","5FU","6h",29376,-0.52852683517917,2.08149231361847e-06,7.84007223923479e-06
"5FU_6","5FU","6h",29380,-1.02105758772241,2.30497429548761e-26,5.8039093246586e-25
"5FU_6","5FU","6h",29382,-0.256655495932429,6.39674787085969e-16,7.32480476101432e-15
"5FU_6","5FU","6h",29412,-1.37746009844271,3.17318525193387e-22,6.22406174617864e-21
"5FU_6","5FU","6h",29415,-0.503953017427251,1.10748269938988e-09,6.47061549856293e-09
"5FU_6","5FU","6h",29428,-0.544476104548379,5.64643673385407e-09,3.0190389502025e-08
"5FU_6","5FU","6h",29431,-0.573250583285824,0.000172602880364492,0.00046919356010923
"5FU_6","5FU","6h",29433,-1.14441781237729,0.00405244921050485,0.00849356938503565
"5FU_6","5FU","6h",29440,-0.86568759021011,0.000655699710080871,0.00160657467685471
"5FU_6","5FU","6h",29441,-0.155721433588388,0.00365700927222031,0.00774168915605738
"5FU_6","5FU","6h",29454,-0.571668334283949,7.5024793143375e-11,5.04346808040961e-10
"5FU_6","5FU","6h",29456,-0.623864204390449,1.41031834278713e-06,5.45753075270509e-06
"5FU_6","5FU","6h",29464,-0.441597841104029,1.22252626327673e-06,4.78168428802192e-06
"5FU_6","5FU","6h",29480,-1.62000493569236,3.45992326741022e-12,2.71021115360002e-11
"5FU_6","5FU","6h",29483,-1.35821149612813,9.42714287032529e-50,1.22502354763138e-47
"5FU_6","5FU","6h",29484,-0.405479651892253,2.87867648592009e-05,9.02158862534043e-05
"5FU_6","5FU","6h",29502,-0.610350359292793,2.14499820930861e-18,3.03679999399587e-17
"5FU_6","5FU","6h",29510,-0.475328489169949,2.10374506895957e-05,6.72034805391518e-05
"5FU_6","5FU","6h",29516,-0.742908103326888,6.16257104464437e-11,4.19504485424481e-10
"5FU_6","5FU","6h",29520,-0.685134845081589,0.00455255985452449,0.00943442348323358
"5FU_6","5FU","6h",29534,-0.361628159598377,6.09187358732868e-11,4.15080188155344e-10
"5FU_6","5FU","6h",29538,-1.30345769706941,0.00408305507493876,0.00855032856987896
