reaction	linear_coefficient
RCR14395	2.4202871267708973e-05
RCR11498	2.4202871267708973e-05
RCR10160	2.4202871267708973e-05
RCR10144	0.0021623978085738723
RCR10120	0.0004842957770831569
RCR10606	0.0006015966911895703
RCR10121	0.0006015966911895703
RCR11683	0.0006015966911895703
RCR10436	0.0006015966911895703
RCR10939	0.0004668912613886853
RCR10123	0.0004668912613886853
RCR10140	0.0005977473643749039
RCR10955	0.0005977473643749039
RCR10408	0.0005977473643749039
RCR13799	0.0005977473643749039
RCR14683	0.0005977473643749039
RCR10141	0.0009104997593080858
RCR14685	0.0009104997593080858
RCR10146	0.0001429464820586772
RCR10471	0.00139763646492826
RCR11104	0.0001429464820586772
RCR10147	0.00017802420968413026
RCR10148	0.0005793965343110459
RCR11054	0.0005793965343110459
RCR11324	0.0026915248305700817
RCR11110	0.0026915248305700817
RCR11022	0.0026915248305700817
RCR10530	0.0026915248305700817
RCR10149	0.0026915248305700817
RCR11424	0.0026915248305700817
RCR11360	0.0026915248305700817
RCR10540	0.0026915248305700817
RCR11428	0.0026915248305700817
RCR10531	0.0026915248305700817
RCR11440	0.0026915248305700817
RCR11079	0.0001363291359790587
RCR20168	0.005799445377242848
RCR11427	0.0026915248305700817
RCR11361	0.0026915248305700817
RCR10542	0.0026915248305700817
RCR11677	0.0001363291359790587
RCR10155	0.0003951771360041965
RCR11170	0.0003951771360041965
RCR11193	0.0003951771360041965
RCR10156	0.0014660448376539108
RCR10321	0.0006226362255506109
RCR11437	0.0006226362255506109
RCR10158	0.0006226362255506109
RCR14362	0.0006226362255506109
RCR10335	1.0
RCR11245	2.4202871267708973e-05
RCR11499	2.4202871267708973e-05
RCR11244	2.4202871267708973e-05
RCR14306	2.4202871267708973e-05
RCR10162	0.035719119726333654
RCR10164	4.132188152927165e-06
RCR11500	4.132188152927165e-06
RCR11904	0.00022710508148424054
RCR11948	0.00022710508148424054
RCR10166	0.00022710508148424054
RCR12026	0.00022710508148424054
RCR11905	0.00022710508148424054
RCR11953	0.00022710508148424054
RCR12021	0.00022710508148424054
RCR10167	0.006563769801866851
RCR10172	0.04464554030499884
RCR14537	0.04464554030499884
RCR12875	0.04464554030499884
RCR14628	0.04464554030499884
RCR14542	0.04464554030499884
RCR10700	0.04464554030499884
RCR14539	0.04464554030499884
RCR12924	0.0010319500902884503
RCR10173	0.0010319500902884503
RCR10188	0.0005858305576774099
RCR10194	0.0005858305576774099
RCR10191	0.0005858305576774099
RCR10209	0.0005858305576774099
RCR10212	0.0005858305576774099
RCR10833	0.0005858305576774099
RCR10199	0.0005858305576774099
RCR10178	0.0005858305576774099
RCR10202	0.0005858305576774099
RCR10835	0.0005858305576774099
RCR13144	0.0005858305576774099
RCR10836	0.0005858305576774099
RCR10176	0.0005858305576774099
RCR10200	0.0005858305576774099
RCR10179	0.0005858305576774099
RCR10197	0.0005858305576774099
RCR10182	0.0005858305576774099
RCR10203	0.0005858305576774099
RCR10185	0.0005858305576774099
RCR10206	0.0005858305576774099
RCR10837	0.0005858305576774099
RCR13143	0.0005858305576774099
RCR10844	0.0005858305576774099
RCR13145	0.0005858305576774099
RCR10838	0.0005858305576774099
RCR13146	0.0005858305576774099
RCR10195	0.0005858305576774099
RCR10183	0.0005858305576774099
RCR10186	0.0005858305576774099
RCR10207	0.0005858305576774099
RCR10189	0.0005858305576774099
RCR10192	0.0005858305576774099
RCR10210	0.0005858305576774099
RCR10839	0.0005858305576774099
RCR13147	0.0005858305576774099
RCR13148	0.0005858305576774099
RCR10840	0.0005858305576774099
RCR13149	0.0005858305576774099
RCR10190	0.0005858305576774099
RCR10193	0.0005858305576774099
RCR10211	0.0005858305576774099
RCR13150	0.0005858305576774099
RCR10841	0.0005858305576774099
RCR10201	0.0005858305576774099
RCR10198	0.0005858305576774099
RCR10177	0.0005858305576774099
RCR10180	0.0005858305576774099
RCR10204	0.0005858305576774099
RCR10842	0.0005858305576774099
RCR10834	0.0005858305576774099
RCR13155	0.0005858305576774099
RCR10843	0.0005858305576774099
RCR10184	0.0005858305576774099
RCR10196	0.0005858305576774099
RCR10175	0.0005858305576774099
RCR10181	0.0005858305576774099
RCR10205	0.0005858305576774099
RCR10187	0.0005858305576774099
RCR10208	0.0005858305576774099
RCR10845	0.0005858305576774099
RCR10221	0.00526091288850649
RCR10222	0.0013332084849207967
RCR10224	0.0013332084849207967
RCR10225	0.0026990054672341047
RCR13811	0.0026990054672341047
RCR14706	0.004188456217253356
RCR14707	0.004188456217253356
RCR10227	0.004188456217253356
RCR14700	0.004188456217253356
RCR10230	1.9569646962254005e-05
RCR10233	0.0013475393974002594
RCR10240	0.0005557685945634584
RCR11269	0.0005846106747556762
RCR10308	0.0005846106747556762
RCR11261	0.0005846106747556762
RCR10310	0.0005846106747556762
RCR10307	0.0005846106747556762
RCR11271	0.0005846106747556762
RCR11270	0.0005846106747556762
RCR10244	0.0005846106747556762
RCR10245	1.0
RCR11309	1.0
RCR11308	1.0
RCR10246	0.00010227008717179604
RCR11319	0.00010227008717179604
RCR11320	0.00010227008717179604
RCR10318	0.00010227008717179604
RCR10353	0.00010227008717179604
RCR14187	2.4487163403293098e-05
RCR14321	0.00010227008717179604
RCR10275	2.4487163403293098e-05
RCR11664	0.00010227008717179604
RCR11332	0.00010227008717179604
RCR11671	0.00010227008717179604
RCR11672	0.00010227008717179604
RCR10247	0.00013546903758484364
RCR10248	0.0007320103908033635
RCR14368	0.0007320103908033635
RCR14371	0.0007320103908033635
RCR10529	0.0007320103908033635
RCR10541	0.0007320103908033635
RCR14327	0.0007320103908033635
RCR11439	0.0007320103908033635
RCR40314	0.0040397662027163985
RCR30263	0.0040397662027163985
RCR10249	0.0040397662027163985
RCR10250	0.0003329346875572816
RCR30264	0.0003329346875572816
RCR10251	0.0002752773725927704
RCR10253	0.0018186348700510357
RCR10466	0.0018186348700510357
RCR10862	0.00016532700745988029
RCR10255	0.0015097682826366967
RCR10381	0.0013193424576578262
RCR10256	0.004420010098734677
RCR20956	0.004420010098734677
RCR13311	0.004420010098734677
RCR12324	0.004420010098734677
RCR13356	0.004420010098734677
RCR12323	0.004420010098734677
RCR11667	7.72987984671823e-06
RCR10264	7.72987984671823e-06
RCR10604	7.72987984671823e-06
RCR11669	7.72987984671823e-06
RCR11668	7.72987984671823e-06
RCR11659	7.72987984671823e-06
RCR10350	7.72987984671823e-06
RCR10602	7.72987984671823e-06
RCR11657	7.72987984671823e-06
RCR10601	7.72987984671823e-06
RCR10947	0.00020191365469152345
RCR14682	0.00020191365469152345
RCR10267	0.00020191365469152345
RCR13810	0.0011953818335395088
RCR10272	0.0011953818335395088
RCR10269	0.0011953818335395088
RCR10268	0.0011953818335395088
RCR10446	2.4487163403293098e-05
RCR10276	5.485284858294877e-06
RCR11073	5.485284858294877e-06
RCR10291	5.485284858294877e-06
RCR10294	5.485284858294877e-06
RCR11159	5.485284858294877e-06
RCR10290	5.485284858294877e-06
RCR10289	5.485284858294877e-06
RCR14188	9.397901526122778e-06
RCR14185	9.397901526122778e-06
RCR10277	9.397901526122778e-06
RCR20966	9.397901526122778e-06
RCR10280	0.0004000002648211039
RCR10281	0.0009008115725251467
RCR10282	0.0009008115725251467
RCR10283	0.035719119726333654
RCR14502	0.00014641535214630176
RCR10422	0.00014641535214630176
RCR10284	0.00014641535214630176
RCR14342	0.00014641535214630176
RCR10539	0.00014641535214630176
RCR14698	0.00014641535214630176
RCR13617	0.00014641535214630176
RCR10832	1.4033764951244718e-05
RCR13139	1.4033764951244718e-05
RCR14409	0.00014641535214630176
RCR14212	0.00022472362797917216
RCR11386	0.00022472362797917216
RCR11089	0.00022472362797917216
RCR10285	0.00022472362797917216
RCR11103	0.0015117390215871169
RCR10286	0.0015117390215871169
RCR10287	0.00021907460768720105
RCR10288	0.0009368446485581172
RCR11216	0.0009368446485581172
RCR10295	0.0003807918662630842
RCR10309	0.0005116280289137776
RCR11268	0.0005116280289137776
RCR10316	0.024494711061465314
RCR14286	0.001926632505664577
RCR11294	0.001926632505664577
RCR14333	0.00010375993067582913
RCR14482	0.00010375993067582913
RCR10330	0.01684472705559406
RCR10334	0.0055663742572742165
RCR10336	0.0007638858835998568
RCR11504	0.0007638858835998568
RCR11251	0.0007638858835998568
RCR10337	1.0536745352398634e-05
RCR11505	1.0536745352398634e-05
RCR10361	1.0536745352398634e-05
RCR13140	2.2859204097581767e-05
RCR10556	2.2859204097581767e-05
RCR11081	2.2859204097581767e-05
RCR13141	2.2859204097581767e-05
RCR10338	0.00017578538080311113
RCR14503	2.2859204097581767e-05
RCR11023	2.2859204097581767e-05
RCR13622	2.2859204097581767e-05
RCR11679	2.2859204097581767e-05
RCR10341	2.2859204097581767e-05
RCR11080	2.2859204097581767e-05
RCR11506	2.2859204097581767e-05
RCR10533	2.2859204097581767e-05
RCR10340	0.004071815800371222
RCR14341	0.004071815800371222
RCR10527	0.0001363291359790587
RCR11311	0.0001363291359790587
RCR10522	0.0001363291359790587
RCR14420	0.0002542275490083921
RCR10345	0.0002542275490083921
RCR14422	0.0002542275490083921
RCR10346	0.0004840471437958473
RCR20695	2.682710785027888e-05
RCR20697	2.682710785027888e-05
RCR20234	2.682710785027888e-05
RCR20696	2.682710785027888e-05
RCR20300	2.682710785027888e-05
RCR10349	2.682710785027888e-05
RCR20301	2.682710785027888e-05
RCR21043	0.0009642469724629374
RCR21044	0.0009642469724629374
RCR11085	0.0009642469724629374
RCR10364	0.006813989763524399
RCR10360	0.006813989763524399
RCR12169	0.006813989763524399
RCR12132	0.006813989763524399
RCR12176	0.006813989763524399
RCR10367	0.006813989763524399
RCR10714	2.5380758139392425e-05
RCR12987	2.5380758139392425e-05
RCR12106	0.010002163744114957
RCR10365	0.010002163744114957
RCR12145	0.010002163744114957
RCR12130	0.010002163744114957
RCR10366	0.010002163744114957
RCR12147	0.010002163744114957
RCR12102	0.010002163744114957
RCR10362	0.010002163744114957
RCR10878	0.001242030583313005
RCR10376	0.001242030583313005
RCR13117	0.020451644583177792
RCR10379	0.020451644583177792
RCR13204	0.020451644583177792
RCR10867	0.020451644583177792
RCR10382	1.0
RCR13090	1.0
RCR10880	0.0025179760248848866
RCR13213	0.0005233016744003902
RCR13116	0.0005233016744003902
RCR13115	0.0005233016744003902
RCR13469	0.0006086335557069416
RCR13506	0.0005233016744003902
RCR10383	0.0005233016744003902
RCR13199	0.0005233016744003902
RCR13093	0.0005233016744003902
RCR13208	0.0005233016744003902
RCR13516	0.0005233016744003902
RCR10388	1.0
RCR10886	1.0
RCR13645	0.001307679863480605
RCR13623	0.001307679863480605
RCR10913	0.001307679863480605
RCR13643	0.001307679863480605
RCR10921	0.001307679863480605
RCR13647	0.001307679863480605
RCR13184	0.001307679863480605
RCR10910	0.001307679863480605
RCR10393	0.001307679863480605
RCR13186	0.001307679863480605
RCR13674	0.001307679863480605
RCR13668	0.001307679863480605
RCR13616	0.001307679863480605
RCR13604	0.001307679863480605
RCR13652	0.001307679863480605
RCR13644	0.001307679863480605
RCR13672	0.001307679863480605
RCR13621	0.001307679863480605
RCR13620	0.001307679863480605
RCR13618	0.001307679863480605
RCR10911	0.001307679863480605
RCR13646	0.001307679863480605
RCR13619	0.001307679863480605
RCR13673	0.001307679863480605
RCR10392	0.001307679863480605
RCR10912	0.001307679863480605
RCR13642	0.001307679863480605
RCR13185	0.001307679863480605
RCR10403	0.0009025607216719498
RCR13770	0.0009025607216719498
RCR13765	0.0009025607216719498
RCR14680	0.0010377738766532254
RCR10404	0.0010377738766532254
RCR10952	0.0014488964979388153
RCR10405	0.0014488964979388153
RCR10409	0.00019047406990398458
RCR10938	2.9083000807027157e-05
RCR10946	2.9083000807027157e-05
RCR10951	0.00015630875511570954
RCR10941	0.0012667792497517494
RCR10411	0.0036438108081375915
RCR10936	0.0007344295444327056
RCR10412	0.0007344295444327056
RCR10416	0.0016791260148373121
RCR14684	0.0016791260148373121
RCR10958	0.0016791260148373121
RCR10935	0.0016791260148373121
RCR10418	0.0007769786404360528
RCR10963	0.0007769786404360528
RCR10964	0.0007769786404360528
RCR12893	0.000213062215064411
RCR14540	0.000213062215064411
RCR20505	0.000213062215064411
RCR14541	0.000213062215064411
RCR12894	0.000213062215064411
RCR13924	0.0002395167426046877
RCR12950	0.000213062215064411
RCR10443	5.054725186204193e-06
RCR11025	4.2310264577165786e-05
RCR10444	4.2310264577165786e-05
RCR11026	0.0004576254604951632
RCR10445	0.00040786373604281557
RCR10454	0.00042765145693302075
RCR10453	0.00042765145693302075
RCR10455	0.000660816570155916
RCR10456	0.000660816570155916
RCR10457	0.0029234488094182823
RCR10458	0.0010582730655261914
RCR11578	0.0010582730655261914
RCR10557	0.00027753616232045227
RCR10462	0.00027753616232045227
RCR12923	0.0003272976748974258
RCR12942	0.0003272976748974258
RCR10463	0.0003272976748974258
RCR10464	0.0004568840757989437
RCR11519	0.0004568840757989437
RCR10711	0.00044269795205904557
RCR10465	0.00044269795205904557
RCR10467	0.0010435025536157105
RCR14197	3.744174203847901e-05
RCR11046	3.744174203847901e-05
RCR14181	3.744174203847901e-05
RCR10468	3.744174203847901e-05
RCR14180	3.744174203847901e-05
RCR11109	3.744174203847901e-05
RCR10470	0.0007325329376734928
RCR10469	0.0007325329376734928
RCR14222	0.0007325329376734928
RCR30505	0.0007009769914172997
RCR11235	0.0007009769914172997
RCR10491	0.0007009769914172997
RCR10472	0.0007009769914172997
RCR30507	0.005146657017056712
RCR30510	0.005146657017056712
RCR30509	0.005146657017056712
RCR30508	0.005146657017056712
RCR14254	0.0002844669693751621
RCR10500	0.00039519816518159863
RCR11202	0.00039519816518159863
RCR11114	0.0002844669693751621
RCR11155	0.0002844669693751621
RCR30500	0.0002844669693751621
RCR30514	0.0008436250447069314
RCR11198	0.00039519816518159863
RCR14255	0.0002844669693751621
RCR13750	0.0002844669693751621
RCR14241	0.0002844669693751621
RCR14239	0.0002844669693751621
RCR13744	0.0002844669693751621
RCR10473	0.0002844669693751621
RCR11199	0.00039519816518159863
RCR10474	0.0002844669693751621
RCR14229	0.0002844669693751621
RCR11152	0.00039519816518159863
RCR11201	0.00039519816518159863
RCR14246	0.0002844669693751621
RCR30506	0.0002844669693751621
RCR11156	0.0002844669693751621
RCR13754	0.0003411745442371684
RCR13930	0.0003411745442371684
RCR10492	0.001018873050612767
RCR10475	4.429241345297194e-05
RCR11134	4.429241345297194e-05
RCR10479	0.00011986575267488128
RCR10476	0.00011986575267488128
RCR10477	0.0034173616026678317
RCR10483	0.0002735807780431257
RCR10481	0.0002735807780431257
RCR10482	0.0002735807780431257
